timestamp,transaction_type,token,amount
88333618,WITHDRAWAL,ETH,0.731358
88333607,WITHDRAWAL,ETH,0.454935
88333510,DEPOSIT,BTC,0.306145
88333477,DEPOSIT,BTC,0.862111
88333465,WITHDRAWAL,ETH,0.092973
88333375,WITHDRAWAL,ETH,0.581152
88333305,WITHDRAWAL,ETH,0.902328
88333262,DEPOSIT,BTC,0.543346
88333205,WITHDRAWAL,BTC,0.462298
88333191,WITHDRAWAL,BTC,0.989746
88333093,WITHDRAWAL,ETH,0.665585
88333093,DEPOSIT,BTC,0.555990
88333030,DEPOSIT,BTC,0.863181
88333001,WITHDRAWAL,ETH,0.693132
88332925,WITHDRAWAL,XRP,0.814402
88332852,WITHDRAWAL,XRP,0.510609
88332814,WITHDRAWAL,BTC,0.531447
88332813,DEPOSIT,ETH,0.879631
88332716,DEPOSIT,BTC,0.655175
88332644,DEPOSIT,BTC,0.351958
88332567,DEPOSIT,ETH,0.789616
88332491,DEPOSIT,XRP,0.297103
88332403,DEPOSIT,BTC,0.459518
88332320,WITHDRAWAL,BTC,0.192897
88332242,WITHDRAWAL,XRP,0.054984
88332171,WITHDRAWAL,ETH,0.326321
88332148,DEPOSIT,BTC,0.235689
88332055,DEPOSIT,BTC,0.372175
88332035,DEPOSIT,XRP,0.598705
88332014,DEPOSIT,ETH,0.112225
88331990,DEPOSIT,ETH,0.961168
88331935,WITHDRAWAL,BTC,0.450106
88331928,DEPOSIT,ETH,0.626134
88331879,DEPOSIT,XRP,0.828296
88331852,WITHDRAWAL,ETH,0.978245
88331849,DEPOSIT,ETH,0.015089
88331792,DEPOSIT,ETH,0.412048
88331759,DEPOSIT,BTC,0.785940
88331733,DEPOSIT,XRP,0.517856
88331730,DEPOSIT,BTC,0.431888
88331730,WITHDRAWAL,XRP,0.476671
88331644,DEPOSIT,BTC,0.200289
88331621,DEPOSIT,XRP,0.232763
88331599,DEPOSIT,ETH,0.552757
88331522,DEPOSIT,ETH,0.226875
88331506,WITHDRAWAL,BTC,0.320026
88331450,WITHDRAWAL,ETH,0.237697
88331391,DEPOSIT,XRP,0.556364
88331350,DEPOSIT,BTC,0.228831
88331341,DEPOSIT,BTC,0.108670
88331247,WITHDRAWAL,ETH,0.839155
88331154,WITHDRAWAL,ETH,0.670400
88331107,DEPOSIT,ETH,0.517290
88331013,DEPOSIT,ETH,0.818092
88330930,WITHDRAWAL,XRP,0.610000
88330889,DEPOSIT,XRP,0.117529
88330827,DEPOSIT,BTC,0.017185
88330813,WITHDRAWAL,BTC,0.807628
88330743,DEPOSIT,XRP,0.642715
88330709,WITHDRAWAL,BTC,0.657102
88330684,DEPOSIT,XRP,0.640449
88330612,DEPOSIT,BTC,0.625509
88330580,WITHDRAWAL,ETH,0.054277
88330493,WITHDRAWAL,BTC,0.384591
88330459,DEPOSIT,BTC,0.858300
88330408,WITHDRAWAL,BTC,0.447484
88330337,DEPOSIT,BTC,0.445084
88330299,DEPOSIT,ETH,0.814960
88330273,WITHDRAWAL,ETH,0.285460
88330232,WITHDRAWAL,ETH,0.986116
88330203,DEPOSIT,ETH,0.157697
88330181,DEPOSIT,ETH,0.949004
88330149,DEPOSIT,BTC,0.139946
88330103,WITHDRAWAL,BTC,0.540741
88330097,DEPOSIT,BTC,0.123683
88330094,WITHDRAWAL,BTC,0.517150
88330015,DEPOSIT,XRP,0.374615
88329969,WITHDRAWAL,BTC,0.498055
88329883,DEPOSIT,BTC,0.851403
88329880,WITHDRAWAL,XRP,0.922943
88329798,DEPOSIT,BTC,0.328534
88329784,DEPOSIT,ETH,0.881865
88329694,WITHDRAWAL,XRP,0.354458
88329654,DEPOSIT,XRP,0.044361
88329645,WITHDRAWAL,BTC,0.627024
88329600,WITHDRAWAL,XRP,0.461153
88329574,WITHDRAWAL,XRP,0.758328
88329569,DEPOSIT,BTC,0.843087
88329566,WITHDRAWAL,BTC,0.504250
88329468,DEPOSIT,ETH,0.682295
88329403,DEPOSIT,XRP,0.569471
88329358,WITHDRAWAL,XRP,0.706531
88329268,DEPOSIT,ETH,0.905949
88329177,DEPOSIT,ETH,0.747852
88329110,DEPOSIT,BTC,0.993823
88329074,WITHDRAWAL,BTC,0.734102
88329054,DEPOSIT,ETH,0.340767
88329001,WITHDRAWAL,BTC,0.802364
88328974,WITHDRAWAL,BTC,0.451691
88328883,DEPOSIT,BTC,0.468823
88328832,DEPOSIT,ETH,0.642665
88328758,DEPOSIT,BTC,0.280775
88328700,WITHDRAWAL,XRP,0.084727
88328651,DEPOSIT,XRP,0.509671
88328629,WITHDRAWAL,XRP,0.177889
88328578,WITHDRAWAL,ETH,0.809420
88328536,WITHDRAWAL,BTC,0.641661
88328488,DEPOSIT,BTC,0.808495
88328473,WITHDRAWAL,XRP,0.861629
88328388,WITHDRAWAL,BTC,0.178753
88328344,WITHDRAWAL,BTC,0.541368
88328344,WITHDRAWAL,BTC,0.733630
88328262,WITHDRAWAL,BTC,0.798964
88328251,DEPOSIT,ETH,0.288347
88328176,WITHDRAWAL,ETH,0.525543
88328147,DEPOSIT,XRP,0.155428
88328076,DEPOSIT,BTC,0.813959
88328041,DEPOSIT,ETH,0.031871
88327984,WITHDRAWAL,XRP,0.211296
88327923,DEPOSIT,XRP,0.382024
88327831,DEPOSIT,XRP,0.093471
88327799,DEPOSIT,ETH,0.856173
88327792,WITHDRAWAL,XRP,0.286171
88327762,WITHDRAWAL,BTC,0.117623
88327691,DEPOSIT,XRP,0.957730
88327657,WITHDRAWAL,ETH,0.052099
88327601,WITHDRAWAL,BTC,0.902993
88327547,DEPOSIT,BTC,0.943447
88327510,WITHDRAWAL,BTC,0.694922
88327459,DEPOSIT,ETH,0.221432
88327446,WITHDRAWAL,BTC,0.832735
88327392,DEPOSIT,BTC,0.969899
88327319,WITHDRAWAL,XRP,0.011854
88327293,WITHDRAWAL,XRP,0.564025
88327249,DEPOSIT,XRP,0.437713
88327215,DEPOSIT,ETH,0.405743
88327159,WITHDRAWAL,ETH,0.833004
88327083,DEPOSIT,BTC,0.398934
88326989,DEPOSIT,XRP,0.854817
88326987,WITHDRAWAL,ETH,0.241104
88326917,DEPOSIT,BTC,0.770823
88326904,DEPOSIT,BTC,0.605189
88326863,DEPOSIT,ETH,0.199122
88326841,DEPOSIT,ETH,0.763124
88326764,DEPOSIT,ETH,0.601561
88326697,DEPOSIT,ETH,0.360665
88326620,DEPOSIT,BTC,0.649964
88326604,DEPOSIT,BTC,0.382074
88326550,DEPOSIT,ETH,0.801161
88326474,DEPOSIT,ETH,0.488144
88326451,WITHDRAWAL,XRP,0.768881
88326415,DEPOSIT,ETH,0.661979
88326379,WITHDRAWAL,BTC,0.295419
88326333,DEPOSIT,BTC,0.203451
88326272,WITHDRAWAL,ETH,0.457342
88326201,WITHDRAWAL,BTC,0.701451
88326132,DEPOSIT,ETH,0.073709
88326070,DEPOSIT,ETH,0.950998
88326051,DEPOSIT,XRP,0.967379
88326024,DEPOSIT,XRP,0.551288
88325959,WITHDRAWAL,XRP,0.627525
88325869,WITHDRAWAL,BTC,0.910691
88325798,WITHDRAWAL,XRP,0.800969
88325705,DEPOSIT,ETH,0.505391
88325643,DEPOSIT,BTC,0.047778
88325604,DEPOSIT,BTC,0.333623
88325594,DEPOSIT,ETH,0.754891
88325498,DEPOSIT,BTC,0.105648
88325411,WITHDRAWAL,ETH,0.982207
88325362,DEPOSIT,ETH,0.320750
88325337,DEPOSIT,XRP,0.023693
88325310,DEPOSIT,BTC,0.807066
88325271,DEPOSIT,XRP,0.732220
88325270,DEPOSIT,BTC,0.920700
88325231,DEPOSIT,XRP,0.165534
88325223,DEPOSIT,BTC,0.662295
88325198,DEPOSIT,XRP,0.095036
88325146,DEPOSIT,ETH,0.151877
88325091,DEPOSIT,ETH,0.871744
88325046,DEPOSIT,XRP,0.233574
88325031,WITHDRAWAL,ETH,0.283646
88324984,DEPOSIT,ETH,0.453909
88324949,DEPOSIT,XRP,0.862892
88324913,DEPOSIT,BTC,0.905637
88324851,WITHDRAWAL,BTC,0.075074
88324822,WITHDRAWAL,XRP,0.633593
88324816,WITHDRAWAL,ETH,0.207959
88324760,WITHDRAWAL,XRP,0.651476
88324689,WITHDRAWAL,XRP,0.990419
88324684,DEPOSIT,BTC,0.290808
88324672,DEPOSIT,ETH,0.478610
88324590,DEPOSIT,BTC,0.900043
88324574,WITHDRAWAL,XRP,0.018304
88324503,WITHDRAWAL,ETH,0.959404
88324474,WITHDRAWAL,ETH,0.229458
88324400,DEPOSIT,ETH,0.829073
88324326,DEPOSIT,ETH,0.002596
88324266,DEPOSIT,ETH,0.306300
88324229,DEPOSIT,XRP,0.423427
88324225,DEPOSIT,XRP,0.035153
88324151,DEPOSIT,XRP,0.544600
88324070,WITHDRAWAL,BTC,0.124291
88324012,DEPOSIT,ETH,0.120067
88323962,DEPOSIT,BTC,0.047664
88323875,DEPOSIT,BTC,0.852368
88323839,DEPOSIT,XRP,0.879252
88323765,DEPOSIT,BTC,0.363891
88323670,WITHDRAWAL,BTC,0.637446
88323596,WITHDRAWAL,XRP,0.531495
88323583,DEPOSIT,BTC,0.354576
88323548,DEPOSIT,XRP,0.050377
88323547,DEPOSIT,BTC,0.637317
88323488,DEPOSIT,XRP,0.458619
88323411,DEPOSIT,BTC,0.613597
88323335,WITHDRAWAL,ETH,0.237894
88323291,DEPOSIT,BTC,0.550162
88323263,DEPOSIT,XRP,0.622017
88323166,DEPOSIT,BTC,0.840479
88323091,DEPOSIT,ETH,0.194133
88323008,WITHDRAWAL,ETH,0.607109
88322994,DEPOSIT,XRP,0.439310
88322906,DEPOSIT,BTC,0.577391
88322829,WITHDRAWAL,XRP,0.423162
88322756,DEPOSIT,ETH,0.473672
88322686,DEPOSIT,ETH,0.802741
88322630,WITHDRAWAL,XRP,0.884186
88322586,DEPOSIT,ETH,0.778663
88322519,DEPOSIT,ETH,0.214574
88322456,DEPOSIT,BTC,0.116620
88322424,DEPOSIT,BTC,0.871596
88322419,DEPOSIT,XRP,0.026334
88322361,WITHDRAWAL,XRP,0.450008
88322293,DEPOSIT,ETH,0.401928
88322245,WITHDRAWAL,ETH,0.886029
88322190,DEPOSIT,XRP,0.938379
88322131,WITHDRAWAL,BTC,0.291865
88322093,WITHDRAWAL,BTC,0.017105
88322068,WITHDRAWAL,BTC,0.446686
88322040,DEPOSIT,BTC,0.104524
88322014,DEPOSIT,XRP,0.346587
88321944,WITHDRAWAL,BTC,0.380335
88321924,WITHDRAWAL,ETH,0.033942
88321889,WITHDRAWAL,XRP,0.073849
88321845,DEPOSIT,BTC,0.420401
88321774,DEPOSIT,BTC,0.665083
88321724,DEPOSIT,ETH,0.227560
88321657,DEPOSIT,ETH,0.635942
88321622,WITHDRAWAL,XRP,0.186989
88321569,DEPOSIT,ETH,0.080967
88321497,WITHDRAWAL,ETH,0.793772
88321488,DEPOSIT,XRP,0.503856
88321479,WITHDRAWAL,BTC,0.388698
88321431,WITHDRAWAL,BTC,0.100516
88321348,WITHDRAWAL,XRP,0.213887
88321330,WITHDRAWAL,BTC,0.443729
88321299,WITHDRAWAL,BTC,0.781298
88321242,DEPOSIT,XRP,0.444901
88321185,DEPOSIT,BTC,0.912480
88321089,DEPOSIT,ETH,0.548875
88321073,DEPOSIT,BTC,0.573289
88321046,WITHDRAWAL,ETH,0.132451
88320964,DEPOSIT,XRP,0.190260
88320903,DEPOSIT,BTC,0.963759
88320806,DEPOSIT,ETH,0.465341
88320748,WITHDRAWAL,BTC,0.580328
88320693,WITHDRAWAL,XRP,0.517794
88320602,WITHDRAWAL,ETH,0.736786
88320509,WITHDRAWAL,XRP,0.707039
88320466,WITHDRAWAL,ETH,0.838544
88320414,DEPOSIT,BTC,0.321389
88320405,WITHDRAWAL,BTC,0.683418
88320371,DEPOSIT,ETH,0.966275
88320361,WITHDRAWAL,ETH,0.625337
88320267,WITHDRAWAL,BTC,0.579884
88320212,DEPOSIT,BTC,0.769819
88320188,WITHDRAWAL,XRP,0.765643
88320143,DEPOSIT,XRP,0.458430
88320116,DEPOSIT,XRP,0.683820
88320084,WITHDRAWAL,XRP,0.590307
88320012,DEPOSIT,BTC,0.479688
88319995,DEPOSIT,BTC,0.108675
88319972,WITHDRAWAL,XRP,0.519566
88319901,DEPOSIT,BTC,0.033028
88319895,DEPOSIT,ETH,0.127862
88319838,DEPOSIT,ETH,0.395183
88319825,WITHDRAWAL,ETH,0.447931
88319821,DEPOSIT,XRP,0.787591
88319816,DEPOSIT,ETH,0.545740
88319729,DEPOSIT,ETH,0.020096
88319682,WITHDRAWAL,XRP,0.641438
88319671,DEPOSIT,BTC,0.533300
88319617,DEPOSIT,BTC,0.056520
88319613,WITHDRAWAL,ETH,0.733257
88319597,DEPOSIT,XRP,0.734935
88319588,DEPOSIT,ETH,0.910045
88319571,DEPOSIT,ETH,0.394971
88319567,DEPOSIT,XRP,0.633117
88319566,WITHDRAWAL,ETH,0.826398
88319548,WITHDRAWAL,BTC,0.231006
88319525,WITHDRAWAL,ETH,0.938889
88319430,DEPOSIT,ETH,0.020903
88319348,DEPOSIT,XRP,0.121229
88319275,DEPOSIT,ETH,0.352193
88319247,WITHDRAWAL,BTC,0.723519
88319155,DEPOSIT,BTC,0.437123
88319064,WITHDRAWAL,ETH,0.209952
88319061,DEPOSIT,ETH,0.216556
88318976,DEPOSIT,XRP,0.371555
88318965,WITHDRAWAL,XRP,0.526529
88318924,DEPOSIT,XRP,0.833640
88318835,DEPOSIT,XRP,0.072816
88318834,DEPOSIT,BTC,0.616891
88318754,DEPOSIT,ETH,0.527601
88318707,WITHDRAWAL,BTC,0.840624
88318619,DEPOSIT,ETH,0.595003
88318578,DEPOSIT,ETH,0.418550
88318481,WITHDRAWAL,XRP,0.088709
88318436,DEPOSIT,ETH,0.077610
88318357,DEPOSIT,XRP,0.085989
88318357,WITHDRAWAL,ETH,0.010412
88318265,WITHDRAWAL,ETH,0.438340
88318177,DEPOSIT,XRP,0.432645
88318134,DEPOSIT,BTC,0.421412
88318105,WITHDRAWAL,ETH,0.202323
88318051,DEPOSIT,BTC,0.558311
88317961,WITHDRAWAL,ETH,0.098912
88317949,DEPOSIT,BTC,0.350847
88317943,DEPOSIT,XRP,0.737633
88317931,DEPOSIT,XRP,0.250818
88317849,DEPOSIT,XRP,0.270533
88317797,WITHDRAWAL,XRP,0.407267
88317783,DEPOSIT,BTC,0.569085
88317699,DEPOSIT,BTC,0.802532
88317616,WITHDRAWAL,ETH,0.319900
88317602,WITHDRAWAL,ETH,0.133070
88317581,WITHDRAWAL,BTC,0.323268
88317567,WITHDRAWAL,BTC,0.459721
88317491,DEPOSIT,BTC,0.618779
88317475,WITHDRAWAL,ETH,0.614384
88317435,WITHDRAWAL,ETH,0.903989
88317346,DEPOSIT,ETH,0.586221
88317254,DEPOSIT,XRP,0.357319
88317162,DEPOSIT,ETH,0.103065
88317068,WITHDRAWAL,BTC,0.620179
88317043,DEPOSIT,BTC,0.095989
88316966,DEPOSIT,ETH,0.674990
88316898,WITHDRAWAL,BTC,0.650263
88316817,DEPOSIT,BTC,0.954720
88316759,DEPOSIT,XRP,0.193244
88316714,DEPOSIT,BTC,0.028225
88316681,DEPOSIT,XRP,0.473014
88316619,WITHDRAWAL,BTC,0.108528
88316553,DEPOSIT,XRP,0.415175
88316485,DEPOSIT,ETH,0.314278
88316425,DEPOSIT,BTC,0.149553
88316346,DEPOSIT,ETH,0.015529
88316283,WITHDRAWAL,ETH,0.157770
88316214,DEPOSIT,BTC,0.919681
88316148,DEPOSIT,XRP,0.737362
88316107,DEPOSIT,XRP,0.419750
88316058,DEPOSIT,BTC,0.228973
88316048,DEPOSIT,BTC,0.648227
88316023,WITHDRAWAL,BTC,0.343842
88315925,WITHDRAWAL,ETH,0.449240
88315870,DEPOSIT,XRP,0.014809
88315784,DEPOSIT,XRP,0.839614
88315761,DEPOSIT,ETH,0.718782
88315678,DEPOSIT,ETH,0.126173
88315637,DEPOSIT,BTC,0.705958
88315544,DEPOSIT,BTC,0.737003
88315543,WITHDRAWAL,XRP,0.124525
88315500,WITHDRAWAL,XRP,0.395858
88315435,WITHDRAWAL,ETH,0.715599
88315386,DEPOSIT,XRP,0.150327
88315349,DEPOSIT,XRP,0.628749
88315288,WITHDRAWAL,XRP,0.496595
88315200,DEPOSIT,ETH,0.252936
88315132,DEPOSIT,ETH,0.228365
88315054,DEPOSIT,BTC,0.934147
88314966,DEPOSIT,BTC,0.401118
88314965,DEPOSIT,BTC,0.635922
88314930,WITHDRAWAL,XRP,0.102112
88314914,WITHDRAWAL,XRP,0.263611
88314869,WITHDRAWAL,ETH,0.766847
88314845,DEPOSIT,BTC,0.524255
88314826,WITHDRAWAL,BTC,0.409153
88314748,WITHDRAWAL,BTC,0.392598
88314691,DEPOSIT,XRP,0.368237
88314599,WITHDRAWAL,XRP,0.178982
88314561,WITHDRAWAL,XRP,0.737082
88314471,WITHDRAWAL,ETH,0.191630
88314372,DEPOSIT,ETH,0.514929
88314289,DEPOSIT,BTC,0.222760
88314269,DEPOSIT,XRP,0.956148
88314250,WITHDRAWAL,BTC,0.046404
88314230,WITHDRAWAL,XRP,0.642276
88314191,DEPOSIT,ETH,0.989922
88314168,WITHDRAWAL,ETH,0.543454
88314081,DEPOSIT,XRP,0.171817
88314019,DEPOSIT,ETH,0.732119
88313957,WITHDRAWAL,XRP,0.014053
88313946,DEPOSIT,XRP,0.987184
88313873,DEPOSIT,BTC,0.995603
88313826,DEPOSIT,BTC,0.338063
88313792,WITHDRAWAL,BTC,0.803308
88313739,WITHDRAWAL,BTC,0.080430
88313730,DEPOSIT,XRP,0.109341
88313689,DEPOSIT,BTC,0.422226
88313614,WITHDRAWAL,XRP,0.590861
88313515,DEPOSIT,XRP,0.494540
88313502,DEPOSIT,XRP,0.756463
88313415,DEPOSIT,BTC,0.979118
88313387,WITHDRAWAL,ETH,0.236211
88313329,WITHDRAWAL,XRP,0.939430
88313255,WITHDRAWAL,ETH,0.280677
88313211,WITHDRAWAL,ETH,0.477580
88313195,WITHDRAWAL,ETH,0.562580
88313106,WITHDRAWAL,XRP,0.227006
88313074,WITHDRAWAL,XRP,0.592406
88312994,WITHDRAWAL,BTC,0.016644
88312906,WITHDRAWAL,ETH,0.937443
88312881,DEPOSIT,XRP,0.356622
88312818,DEPOSIT,XRP,0.973996
88312722,DEPOSIT,BTC,0.933668
88312703,DEPOSIT,BTC,0.414200
88312637,DEPOSIT,BTC,0.696162
88312542,DEPOSIT,BTC,0.474165
88312456,WITHDRAWAL,XRP,0.989250
88312385,WITHDRAWAL,ETH,0.704910
88312331,DEPOSIT,ETH,0.571321
88312238,DEPOSIT,BTC,0.096501
88312181,DEPOSIT,XRP,0.935917
88312118,WITHDRAWAL,BTC,0.588994
88312083,DEPOSIT,BTC,0.000479
88312046,WITHDRAWAL,BTC,0.647861
88312043,DEPOSIT,XRP,0.725478
88311958,WITHDRAWAL,ETH,0.370333
88311914,DEPOSIT,XRP,0.941699
88311846,DEPOSIT,BTC,0.236817
88311832,WITHDRAWAL,XRP,0.666976
88311822,WITHDRAWAL,ETH,0.158134
88311793,DEPOSIT,BTC,0.092384
88311715,WITHDRAWAL,ETH,0.557142
88311676,DEPOSIT,ETH,0.674707
88311675,DEPOSIT,ETH,0.160674
88311599,DEPOSIT,XRP,0.678395
88311568,DEPOSIT,XRP,0.748012
88311512,WITHDRAWAL,BTC,0.085504
88311505,DEPOSIT,BTC,0.823741
88311430,DEPOSIT,BTC,0.009581
88311411,WITHDRAWAL,ETH,0.233653
88311353,WITHDRAWAL,BTC,0.983009
88311270,WITHDRAWAL,XRP,0.910188
88311197,DEPOSIT,BTC,0.627720
88311125,WITHDRAWAL,XRP,0.579644
88311036,WITHDRAWAL,ETH,0.792370
88311004,DEPOSIT,ETH,0.607350
88311000,DEPOSIT,XRP,0.146394
88310999,DEPOSIT,ETH,0.621176
88310950,WITHDRAWAL,ETH,0.179515
88310914,DEPOSIT,XRP,0.223724
88310905,DEPOSIT,BTC,0.702669
88310863,DEPOSIT,XRP,0.792903
88310829,WITHDRAWAL,XRP,0.147724
88310773,DEPOSIT,XRP,0.084217
88310712,WITHDRAWAL,ETH,0.991297
88310645,WITHDRAWAL,ETH,0.643151
88310562,WITHDRAWAL,BTC,0.420684
88310507,DEPOSIT,BTC,0.631846
88310417,DEPOSIT,XRP,0.187377
88310403,WITHDRAWAL,XRP,0.011558
88310397,DEPOSIT,BTC,0.546387
88310374,DEPOSIT,ETH,0.396807
88310312,DEPOSIT,XRP,0.768335
88310289,DEPOSIT,ETH,0.417356
88310240,DEPOSIT,ETH,0.205922
88310199,WITHDRAWAL,BTC,0.467746
88310120,DEPOSIT,XRP,0.782516
88310081,DEPOSIT,ETH,0.938877
88310046,WITHDRAWAL,BTC,0.897631
88309970,DEPOSIT,ETH,0.641147
88309949,DEPOSIT,BTC,0.706972
88309926,DEPOSIT,ETH,0.490175
88309858,DEPOSIT,BTC,0.222730
88309840,WITHDRAWAL,BTC,0.188613
88309837,WITHDRAWAL,BTC,0.794421
88309835,WITHDRAWAL,ETH,0.099332
88309780,WITHDRAWAL,ETH,0.365583
88309720,DEPOSIT,BTC,0.571185
88309709,DEPOSIT,XRP,0.358631
88309673,WITHDRAWAL,ETH,0.020411
88309599,DEPOSIT,ETH,0.787888
88309566,DEPOSIT,ETH,0.053163
88309487,DEPOSIT,XRP,0.444675
88309469,WITHDRAWAL,ETH,0.881641
88309396,WITHDRAWAL,ETH,0.891967
88309324,DEPOSIT,XRP,0.898405
88309292,WITHDRAWAL,BTC,0.606941
88309257,WITHDRAWAL,XRP,0.375196
88309235,WITHDRAWAL,ETH,0.385842
88309144,DEPOSIT,BTC,0.351810
88309101,DEPOSIT,ETH,0.157759
88309098,DEPOSIT,BTC,0.156078
88309064,DEPOSIT,ETH,0.417347
88308990,WITHDRAWAL,BTC,0.431390
88308976,DEPOSIT,BTC,0.132663
88308925,DEPOSIT,ETH,0.384168
88308923,DEPOSIT,XRP,0.466940
88308866,DEPOSIT,XRP,0.314818
88308818,WITHDRAWAL,XRP,0.640571
88308719,DEPOSIT,BTC,0.048286
88308674,DEPOSIT,BTC,0.733342
88308608,DEPOSIT,BTC,0.348345
88308552,DEPOSIT,BTC,0.516163
88308544,DEPOSIT,XRP,0.333865
88308500,WITHDRAWAL,BTC,0.511562
88308465,DEPOSIT,BTC,0.445595
88308401,WITHDRAWAL,XRP,0.092574
88308319,WITHDRAWAL,ETH,0.695530
88308228,DEPOSIT,ETH,0.981774
88308224,DEPOSIT,ETH,0.649561
88308180,WITHDRAWAL,BTC,0.303630
88308104,WITHDRAWAL,XRP,0.929539
88308042,DEPOSIT,BTC,0.013526
88307999,WITHDRAWAL,ETH,0.588650
88307969,WITHDRAWAL,ETH,0.581122
88307954,WITHDRAWAL,BTC,0.843574
88307880,WITHDRAWAL,BTC,0.979035
88307833,DEPOSIT,XRP,0.497361
88307825,WITHDRAWAL,BTC,0.928458
88307739,WITHDRAWAL,XRP,0.380942
88307677,DEPOSIT,ETH,0.882025
88307665,DEPOSIT,ETH,0.327449
88307651,DEPOSIT,ETH,0.811722
88307553,DEPOSIT,ETH,0.719833
88307539,DEPOSIT,XRP,0.957295
88307475,DEPOSIT,ETH,0.883484
88307439,DEPOSIT,XRP,0.817322
88307343,DEPOSIT,BTC,0.836821
88307283,WITHDRAWAL,XRP,0.309896
88307193,DEPOSIT,BTC,0.041583
88307123,WITHDRAWAL,ETH,0.689871
88307105,DEPOSIT,BTC,0.372558
88307029,WITHDRAWAL,ETH,0.055211
88307020,DEPOSIT,ETH,0.547892
88306949,DEPOSIT,ETH,0.191806
88306917,DEPOSIT,XRP,0.621234
88306850,WITHDRAWAL,BTC,0.267917
88306791,DEPOSIT,ETH,0.456073
88306725,DEPOSIT,BTC,0.350703
88306691,WITHDRAWAL,BTC,0.427482
88306617,DEPOSIT,XRP,0.875866
88306607,WITHDRAWAL,BTC,0.311481
88306606,WITHDRAWAL,BTC,0.024623
88306510,DEPOSIT,XRP,0.581946
88306431,WITHDRAWAL,BTC,0.489433
88306347,WITHDRAWAL,BTC,0.360204
88306321,DEPOSIT,BTC,0.860699
88306262,DEPOSIT,BTC,0.450320
88306206,DEPOSIT,BTC,0.722775
88306179,WITHDRAWAL,XRP,0.635257
88306120,DEPOSIT,XRP,0.497897
88306027,DEPOSIT,BTC,0.516478
88305940,DEPOSIT,XRP,0.732956
88305859,WITHDRAWAL,XRP,0.781262
88305763,WITHDRAWAL,XRP,0.671500
88305735,WITHDRAWAL,BTC,0.763034
88305716,DEPOSIT,XRP,0.900067
88305702,DEPOSIT,BTC,0.280684
88305677,DEPOSIT,ETH,0.239738
88305658,WITHDRAWAL,BTC,0.713328
88305604,WITHDRAWAL,ETH,0.204434
88305512,WITHDRAWAL,BTC,0.215983
88305499,DEPOSIT,BTC,0.366515
88305411,WITHDRAWAL,BTC,0.167350
88305318,WITHDRAWAL,ETH,0.736363
88305227,WITHDRAWAL,BTC,0.091394
88305163,DEPOSIT,XRP,0.620538
88305138,DEPOSIT,ETH,0.329902
88305128,DEPOSIT,BTC,0.704304
88305125,DEPOSIT,ETH,0.739446
88305046,DEPOSIT,ETH,0.772862
88305016,WITHDRAWAL,XRP,0.826556
88304999,DEPOSIT,XRP,0.041131
88304954,DEPOSIT,ETH,0.467555
88304868,WITHDRAWAL,BTC,0.294304
88304786,WITHDRAWAL,ETH,0.678545
88304706,DEPOSIT,BTC,0.864391
88304625,DEPOSIT,BTC,0.468445
88304528,DEPOSIT,ETH,0.270606
88304481,WITHDRAWAL,XRP,0.146265
88304480,WITHDRAWAL,XRP,0.810944
88304462,DEPOSIT,ETH,0.512498
88304402,WITHDRAWAL,XRP,0.293294
88304327,DEPOSIT,BTC,0.573582
88304285,WITHDRAWAL,ETH,0.925790
88304266,DEPOSIT,ETH,0.687319
88304186,WITHDRAWAL,BTC,0.987206
88304144,DEPOSIT,ETH,0.020138
88304050,WITHDRAWAL,XRP,0.348757
88303981,WITHDRAWAL,XRP,0.529042
88303901,DEPOSIT,XRP,0.097100
88303824,DEPOSIT,XRP,0.562501
88303747,WITHDRAWAL,BTC,0.273719
88303697,DEPOSIT,XRP,0.193956
88303675,WITHDRAWAL,BTC,0.197801
88303592,WITHDRAWAL,XRP,0.755743
88303579,DEPOSIT,ETH,0.818838
88303573,DEPOSIT,BTC,0.348725
88303525,DEPOSIT,BTC,0.712416
88303466,DEPOSIT,XRP,0.509401
88303465,DEPOSIT,XRP,0.423376
88303388,DEPOSIT,BTC,0.571306
88303332,DEPOSIT,BTC,0.447291
88303315,WITHDRAWAL,BTC,0.075902
88303285,WITHDRAWAL,ETH,0.794376
88303280,WITHDRAWAL,XRP,0.426406
88303259,DEPOSIT,ETH,0.058778
88303174,DEPOSIT,XRP,0.579761
88303136,DEPOSIT,ETH,0.957940
88303109,DEPOSIT,BTC,0.565668
88303085,DEPOSIT,BTC,0.744321
88303011,DEPOSIT,BTC,0.750101
88302933,DEPOSIT,ETH,0.514957
88302870,WITHDRAWAL,XRP,0.061767
88302822,DEPOSIT,BTC,0.200592
88302750,DEPOSIT,ETH,0.489257
88302726,DEPOSIT,BTC,0.872650
88302637,WITHDRAWAL,XRP,0.734670
88302578,WITHDRAWAL,BTC,0.228809
88302533,DEPOSIT,BTC,0.407484
88302503,WITHDRAWAL,BTC,0.416268
88302421,DEPOSIT,XRP,0.883169
88302413,DEPOSIT,BTC,0.422427
88302321,WITHDRAWAL,XRP,0.326330
88302226,DEPOSIT,BTC,0.338509
88302173,WITHDRAWAL,BTC,0.470665
88302145,WITHDRAWAL,BTC,0.081076
88302099,DEPOSIT,ETH,0.860814
88302097,DEPOSIT,ETH,0.352371
88302038,DEPOSIT,BTC,0.996286
